,Unnamed: 0,store_nbr,month,family,item_nbr,item_sales,family_sales
775020,775020,23,7,BREAD/BAKERY,1279049,203.0,42140.734
775021,775021,23,7,BREAD/BAKERY,1303141,271.0,42140.734
775022,775022,23,7,BREAD/BAKERY,1309245,722.0,42140.734
775023,775023,23,7,BREAD/BAKERY,1309246,1992.0,42140.734
775024,775024,23,7,BREAD/BAKERY,1309560,126.0,42140.734
775025,775025,23,7,BREAD/BAKERY,1313222,355.0,42140.734
775026,775026,23,7,BREAD/BAKERY,1313223,825.0,42140.734
775027,775027,23,7,BREAD/BAKERY,1321497,195.0,42140.734
775028,775028,23,7,BREAD/BAKERY,1333307,2994.0,42140.734
775029,775029,23,7,BREAD/BAKERY,1415679,217.0,42140.734
775030,775030,23,7,BREAD/BAKERY,1453122,75.0,42140.734
775031,775031,23,7,BREAD/BAKERY,1453123,131.0,42140.734
775032,775032,23,7,BREAD/BAKERY,1453124,97.0,42140.734
775033,775033,23,7,BREAD/BAKERY,1454707,207.0,42140.734
775034,775034,23,7,BREAD/BAKERY,1454708,115.0,42140.734
775035,775035,23,7,BREAD/BAKERY,1457840,216.0,42140.734
775036,775036,23,7,BREAD/BAKERY,1916577,225.0,42140.734
775037,775037,23,7,BREAD/BAKERY,1916578,92.0,42140.734
775038,775038,23,7,BREAD/BAKERY,1916579,111.0,42140.734
775039,775039,23,7,BREAD/BAKERY,1932980,214.0,42140.734
775040,775040,23,7,BREAD/BAKERY,1940454,9.0,42140.734
775041,775041,23,7,BREAD/BAKERY,1940466,84.0,42140.734
775042,775042,23,7,BREAD/BAKERY,1958713,106.0,42140.734
775043,775043,23,7,BREAD/BAKERY,1963740,174.0,42140.734
775044,775044,23,7,BREAD/BAKERY,1978835,328.0,42140.734
775045,775045,23,7,BREAD/BAKERY,1989798,106.0,42140.734
775046,775046,23,7,BREAD/BAKERY,1998005,217.0,42140.734
778256,778256,23,8,BREAD/BAKERY,103665,250.0,36901.324
778257,778257,23,8,BREAD/BAKERY,153239,373.0,36901.324
778258,778258,23,8,BREAD/BAKERY,153395,152.0,36901.324
778259,778259,23,8,BREAD/BAKERY,153398,408.0,36901.324
778260,778260,23,8,BREAD/BAKERY,165718,309.0,36901.324
778261,778261,23,8,BREAD/BAKERY,215370,310.0,36901.324
778262,778262,23,8,BREAD/BAKERY,253103,3.0,36901.324
778263,778263,23,8,BREAD/BAKERY,265279,783.0,36901.324
778264,778264,23,8,BREAD/BAKERY,269084,403.0,36901.324
778265,778265,23,8,BREAD/BAKERY,302952,285.0,36901.324
778266,778266,23,8,BREAD/BAKERY,310644,1098.0,36901.324
778267,778267,23,8,BREAD/BAKERY,311994,1622.323,36901.324
778268,778268,23,8,BREAD/BAKERY,312113,11.0,36901.324
778269,778269,23,8,BREAD/BAKERY,315473,146.0,36901.324
778270,778270,23,8,BREAD/BAKERY,315474,374.0,36901.324
778271,778271,23,8,BREAD/BAKERY,359913,189.0,36901.324
778272,778272,23,8,BREAD/BAKERY,360313,223.0,36901.324
778273,778273,23,8,BREAD/BAKERY,360314,547.0,36901.324
778274,778274,23,8,BREAD/BAKERY,409738,1233.0,36901.324
778275,778275,23,8,BREAD/BAKERY,414478,134.0,36901.324
778276,778276,23,8,BREAD/BAKERY,452212,633.0,36901.324
778277,778277,23,8,BREAD/BAKERY,459762,245.0,36901.324
778278,778278,23,8,BREAD/BAKERY,464385,295.0,36901.324
778279,778279,23,8,BREAD/BAKERY,502182,128.0,36901.324
778280,778280,23,8,BREAD/BAKERY,502331,3199.0,36901.324
778281,778281,23,8,BREAD/BAKERY,511172,195.0,36901.324
778282,778282,23,8,BREAD/BAKERY,552050,157.0,36901.324
778283,778283,23,8,BREAD/BAKERY,559044,246.0,36901.324
778284,778284,23,8,BREAD/BAKERY,559494,330.0,36901.324
778285,778285,23,8,BREAD/BAKERY,564287,1488.0,36901.324
778286,778286,23,8,BREAD/BAKERY,564288,221.0,36901.324
778287,778287,23,8,BREAD/BAKERY,594045,304.0,36901.324
778288,778288,23,8,BREAD/BAKERY,679603,169.0,36901.324
778289,778289,23,8,BREAD/BAKERY,696183,53.0,36901.324
778290,778290,23,8,BREAD/BAKERY,724360,243.0,36901.324
778291,778291,23,8,BREAD/BAKERY,724403,1034.0,36901.324
778292,778292,23,8,BREAD/BAKERY,736128,338.0,36901.324
778293,778293,23,8,BREAD/BAKERY,809882,301.0,36901.324
778294,778294,23,8,BREAD/BAKERY,823245,413.0,36901.324
778295,778295,23,8,BREAD/BAKERY,830806,139.0,36901.324
778296,778296,23,8,BREAD/BAKERY,841197,423.0,36901.324
778297,778297,23,8,BREAD/BAKERY,847894,567.0,36901.324
778298,778298,23,8,BREAD/BAKERY,858872,73.0,36901.324
778299,778299,23,8,BREAD/BAKERY,871513,1135.0,36901.324
778300,778300,23,8,BREAD/BAKERY,888682,2.0,36901.324
778301,778301,23,8,BREAD/BAKERY,888689,8.0,36901.324
778302,778302,23,8,BREAD/BAKERY,913526,303.0,36901.324
778303,778303,23,8,BREAD/BAKERY,983310,199.0,36901.324
778304,778304,23,8,BREAD/BAKERY,986193,550.0,36901.324
778305,778305,23,8,BREAD/BAKERY,1033395,264.0,36901.324
778306,778306,23,8,BREAD/BAKERY,1038937,155.0,36901.324
778307,778307,23,8,BREAD/BAKERY,1038945,162.0,36901.324
778308,778308,23,8,BREAD/BAKERY,1038946,201.0,36901.324
778309,778309,23,8,BREAD/BAKERY,1038950,290.0,36901.324
778310,778310,23,8,BREAD/BAKERY,1038952,326.0,36901.324
778311,778311,23,8,BREAD/BAKERY,1038953,315.0,36901.324
778312,778312,23,8,BREAD/BAKERY,1038954,422.0,36901.324
778313,778313,23,8,BREAD/BAKERY,1038962,334.0,36901.324
778314,778314,23,8,BREAD/BAKERY,1045449,110.0,36901.324
778315,778315,23,8,BREAD/BAKERY,1072173,103.0,36901.324
778316,778316,23,8,BREAD/BAKERY,1089843,1033.0,36901.324
778317,778317,23,8,BREAD/BAKERY,1089844,699.0,36901.324
778318,778318,23,8,BREAD/BAKERY,1092008,319.0,36901.324
778319,778319,23,8,BREAD/BAKERY,1149579,82.0,36901.324
778320,778320,23,8,BREAD/BAKERY,1179117,218.0,36901.324
778321,778321,23,8,BREAD/BAKERY,1179119,53.0,36901.324
778322,778322,23,8,BREAD/BAKERY,1179579,175.0,36901.324
778323,778323,23,8,BREAD/BAKERY,1179580,169.0,36901.324
778324,778324,23,8,BREAD/BAKERY,1179581,69.0,36901.324
778325,778325,23,8,BREAD/BAKERY,1210038,124.0,36901.324
778326,778326,23,8,BREAD/BAKERY,1279049,221.0,36901.324
778327,778327,23,8,BREAD/BAKERY,1303141,205.0,36901.324
778328,778328,23,8,BREAD/BAKERY,1309245,1035.0,36901.324
778329,778329,23,8,BREAD/BAKERY,1309246,1837.0,36901.324
778330,778330,23,8,BREAD/BAKERY,1309560,97.0,36901.324
778331,778331,23,8,BREAD/BAKERY,1313222,347.0,36901.324
778332,778332,23,8,BREAD/BAKERY,1313223,832.0,36901.324
778333,778333,23,8,BREAD/BAKERY,1321497,173.0,36901.324
778334,778334,23,8,BREAD/BAKERY,1333307,2351.0,36901.324
778335,778335,23,8,BREAD/BAKERY,1415679,133.0,36901.324
778336,778336,23,8,BREAD/BAKERY,1453122,129.0,36901.324
778337,778337,23,8,BREAD/BAKERY,1453123,126.0,36901.324
778338,778338,23,8,BREAD/BAKERY,1453124,130.0,36901.324
778339,778339,23,8,BREAD/BAKERY,1454707,90.0,36901.324
778340,778340,23,8,BREAD/BAKERY,1454708,89.0,36901.324
778341,778341,23,8,BREAD/BAKERY,1457840,102.0,36901.324
778342,778342,23,8,BREAD/BAKERY,1916577,141.0,36901.324
778343,778343,23,8,BREAD/BAKERY,1916578,49.0,36901.324
778344,778344,23,8,BREAD/BAKERY,1916579,58.0,36901.324
778345,778345,23,8,BREAD/BAKERY,1932980,146.0,36901.324
778346,778346,23,8,BREAD/BAKERY,1940466,49.0,36901.324
778347,778347,23,8,BREAD/BAKERY,1958713,54.0,36901.324
778348,778348,23,8,BREAD/BAKERY,1963740,187.0,36901.324
778349,778349,23,8,BREAD/BAKERY,1973454,2.0,36901.324
778350,778350,23,8,BREAD/BAKERY,1978835,232.0,36901.324
778351,778351,23,8,BREAD/BAKERY,1989798,73.0,36901.324
778352,778352,23,8,BREAD/BAKERY,1998005,146.0,36901.324
781439,781439,23,9,BREAD/BAKERY,103665,234.0,35067.855
781440,781440,23,9,BREAD/BAKERY,153239,405.0,35067.855
781441,781441,23,9,BREAD/BAKERY,153395,178.0,35067.855
781442,781442,23,9,BREAD/BAKERY,153398,440.0,35067.855
781443,781443,23,9,BREAD/BAKERY,165718,320.0,35067.855
781444,781444,23,9,BREAD/BAKERY,215370,371.0,35067.855
781445,781445,23,9,BREAD/BAKERY,265279,750.0,35067.855
781446,781446,23,9,BREAD/BAKERY,269084,347.0,35067.855
781447,781447,23,9,BREAD/BAKERY,302952,264.0,35067.855
781448,781448,23,9,BREAD/BAKERY,310644,1012.0,35067.855
781449,781449,23,9,BREAD/BAKERY,311994,1458.855,35067.855
781450,781450,23,9,BREAD/BAKERY,315473,199.0,35067.855
781451,781451,23,9,BREAD/BAKERY,315474,365.0,35067.855
781452,781452,23,9,BREAD/BAKERY,359913,179.0,35067.855
781453,781453,23,9,BREAD/BAKERY,360313,266.0,35067.855
781454,781454,23,9,BREAD/BAKERY,360314,723.0,35067.855
781455,781455,23,9,BREAD/BAKERY,409738,1314.0,35067.855
781456,781456,23,9,BREAD/BAKERY,414478,244.0,35067.855
781457,781457,23,9,BREAD/BAKERY,452212,652.0,35067.855
781458,781458,23,9,BREAD/BAKERY,459762,255.0,35067.855
781459,781459,23,9,BREAD/BAKERY,464385,397.0,35067.855
781460,781460,23,9,BREAD/BAKERY,502182,123.0,35067.855
781461,781461,23,9,BREAD/BAKERY,502331,3223.0,35067.855
781462,781462,23,9,BREAD/BAKERY,511172,131.0,35067.855
781463,781463,23,9,BREAD/BAKERY,552050,153.0,35067.855
781464,781464,23,9,BREAD/BAKERY,559044,220.0,35067.855
781465,781465,23,9,BREAD/BAKERY,559494,293.0,35067.855
781466,781466,23,9,BREAD/BAKERY,564287,1616.0,35067.855
781467,781467,23,9,BREAD/BAKERY,564288,285.0,35067.855
781468,781468,23,9,BREAD/BAKERY,594045,322.0,35067.855
781469,781469,23,9,BREAD/BAKERY,679603,136.0,35067.855
781470,781470,23,9,BREAD/BAKERY,696183,46.0,35067.855
781471,781471,23,9,BREAD/BAKERY,724360,250.0,35067.855
781472,781472,23,9,BREAD/BAKERY,724403,919.0,35067.855
781473,781473,23,9,BREAD/BAKERY,736128,335.0,35067.855
781474,781474,23,9,BREAD/BAKERY,809882,313.0,35067.855
781475,781475,23,9,BREAD/BAKERY,823245,380.0,35067.855
781476,781476,23,9,BREAD/BAKERY,830806,127.0,35067.855
781477,781477,23,9,BREAD/BAKERY,841197,445.0,35067.855
781478,781478,23,9,BREAD/BAKERY,847894,578.0,35067.855
781479,781479,23,9,BREAD/BAKERY,858872,116.0,35067.855
781480,781480,23,9,BREAD/BAKERY,871513,705.0,35067.855
781481,781481,23,9,BREAD/BAKERY,888682,2.0,35067.855
781482,781482,23,9,BREAD/BAKERY,913526,282.0,35067.855
781483,781483,23,9,BREAD/BAKERY,983310,131.0,35067.855
781484,781484,23,9,BREAD/BAKERY,986193,486.0,35067.855
781485,781485,23,9,BREAD/BAKERY,1033395,266.0,35067.855
781486,781486,23,9,BREAD/BAKERY,1038937,124.0,35067.855
781487,781487,23,9,BREAD/BAKERY,1038945,186.0,35067.855
781488,781488,23,9,BREAD/BAKERY,1038946,202.0,35067.855
781489,781489,23,9,BREAD/BAKERY,1038950,265.0,35067.855
781490,781490,23,9,BREAD/BAKERY,1038952,299.0,35067.855
781491,781491,23,9,BREAD/BAKERY,1038953,331.0,35067.855
781492,781492,23,9,BREAD/BAKERY,1038954,397.0,35067.855
781493,781493,23,9,BREAD/BAKERY,1038962,341.0,35067.855
781494,781494,23,9,BREAD/BAKERY,1045449,101.0,35067.855
781495,781495,23,9,BREAD/BAKERY,1072173,80.0,35067.855
781496,781496,23,9,BREAD/BAKERY,1089843,1000.0,35067.855
781497,781497,23,9,BREAD/BAKERY,1089844,762.0,35067.855
781498,781498,23,9,BREAD/BAKERY,1092008,258.0,35067.855
781499,781499,23,9,BREAD/BAKERY,1149579,77.0,35067.855
781500,781500,23,9,BREAD/BAKERY,1179117,244.0,35067.855
781501,781501,23,9,BREAD/BAKERY,1179119,41.0,35067.855
781502,781502,23,9,BREAD/BAKERY,1179579,182.0,35067.855
781503,781503,23,9,BREAD/BAKERY,1179580,155.0,35067.855
781504,781504,23,9,BREAD/BAKERY,1210038,186.0,35067.855
781505,781505,23,9,BREAD/BAKERY,1279049,196.0,35067.855
781506,781506,23,9,BREAD/BAKERY,1303141,171.0,35067.855
781507,781507,23,9,BREAD/BAKERY,1309245,70.0,35067.855
781508,781508,23,9,BREAD/BAKERY,1309246,1632.0,35067.855
781509,781509,23,9,BREAD/BAKERY,1309560,132.0,35067.855
781510,781510,23,9,BREAD/BAKERY,1313222,304.0,35067.855
781511,781511,23,9,BREAD/BAKERY,1313223,793.0,35067.855
781512,781512,23,9,BREAD/BAKERY,1321497,165.0,35067.855
781513,781513,23,9,BREAD/BAKERY,1333307,2395.0,35067.855
781514,781514,23,9,BREAD/BAKERY,1415679,159.0,35067.855
781515,781515,23,9,BREAD/BAKERY,1453122,127.0,35067.855
781516,781516,23,9,BREAD/BAKERY,1453123,116.0,35067.855
781517,781517,23,9,BREAD/BAKERY,1453124,125.0,35067.855
781518,781518,23,9,BREAD/BAKERY,1454707,18.0,35067.855
781519,781519,23,9,BREAD/BAKERY,1454708,82.0,35067.855
781520,781520,23,9,BREAD/BAKERY,1457840,70.0,35067.855
781521,781521,23,9,BREAD/BAKERY,1916577,201.0,35067.855
781522,781522,23,9,BREAD/BAKERY,1916578,92.0,35067.855
781523,781523,23,9,BREAD/BAKERY,1916579,99.0,35067.855
781524,781524,23,9,BREAD/BAKERY,1932980,95.0,35067.855
781525,781525,23,9,BREAD/BAKERY,1940466,35.0,35067.855
781526,781526,23,9,BREAD/BAKERY,1958713,33.0,35067.855
781527,781527,23,9,BREAD/BAKERY,1963740,120.0,35067.855
781528,781528,23,9,BREAD/BAKERY,1978835,203.0,35067.855
781529,781529,23,9,BREAD/BAKERY,1989798,39.0,35067.855
781530,781530,23,9,BREAD/BAKERY,1998005,108.0,35067.855
784450,784450,23,10,BREAD/BAKERY,103665,226.0,35313.594
784451,784451,23,10,BREAD/BAKERY,153239,386.0,35313.594
784452,784452,23,10,BREAD/BAKERY,153395,138.0,35313.594
784453,784453,23,10,BREAD/BAKERY,153398,419.0,35313.594
784454,784454,23,10,BREAD/BAKERY,165718,342.0,35313.594
784455,784455,23,10,BREAD/BAKERY,215370,349.0,35313.594
784456,784456,23,10,BREAD/BAKERY,265279,696.0,35313.594
784457,784457,23,10,BREAD/BAKERY,269084,280.0,35313.594
784458,784458,23,10,BREAD/BAKERY,302952,300.0,35313.594
784459,784459,23,10,BREAD/BAKERY,310644,973.0,35313.594
784460,784460,23,10,BREAD/BAKERY,311994,1524.594,35313.594
784461,784461,23,10,BREAD/BAKERY,312113,9.0,35313.594
784462,784462,23,10,BREAD/BAKERY,315473,71.0,35313.594
784463,784463,23,10,BREAD/BAKERY,315474,312.0,35313.594
784464,784464,23,10,BREAD/BAKERY,359913,178.0,35313.594
784465,784465,23,10,BREAD/BAKERY,360313,245.0,35313.594
784466,784466,23,10,BREAD/BAKERY,360314,734.0,35313.594
784467,784467,23,10,BREAD/BAKERY,409738,1341.0,35313.594
784468,784468,23,10,BREAD/BAKERY,414478,224.0,35313.594
784469,784469,23,10,BREAD/BAKERY,452212,668.0,35313.594
784470,784470,23,10,BREAD/BAKERY,459762,239.0,35313.594
784471,784471,23,10,BREAD/BAKERY,464385,343.0,35313.594
784472,784472,23,10,BREAD/BAKERY,502182,141.0,35313.594
784473,784473,23,10,BREAD/BAKERY,502331,3221.0,35313.594
784474,784474,23,10,BREAD/BAKERY,511172,156.0,35313.594
784475,784475,23,10,BREAD/BAKERY,552050,167.0,35313.594
784476,784476,23,10,BREAD/BAKERY,559044,189.0,35313.594
784477,784477,23,10,BREAD/BAKERY,559494,280.0,35313.594
784478,784478,23,10,BREAD/BAKERY,564287,1678.0,35313.594
784479,784479,23,10,BREAD/BAKERY,564288,257.0,35313.594
784480,784480,23,10,BREAD/BAKERY,594045,304.0,35313.594
784481,784481,23,10,BREAD/BAKERY,679603,175.0,35313.594
784482,784482,23,10,BREAD/BAKERY,696183,42.0,35313.594
784483,784483,23,10,BREAD/BAKERY,724360,196.0,35313.594
784484,784484,23,10,BREAD/BAKERY,724403,971.0,35313.594
784485,784485,23,10,BREAD/BAKERY,736128,334.0,35313.594
784486,784486,23,10,BREAD/BAKERY,809882,313.0,35313.594
784487,784487,23,10,BREAD/BAKERY,823245,338.0,35313.594
784488,784488,23,10,BREAD/BAKERY,830806,127.0,35313.594
784489,784489,23,10,BREAD/BAKERY,841197,402.0,35313.594
784490,784490,23,10,BREAD/BAKERY,847894,531.0,35313.594
784491,784491,23,10,BREAD/BAKERY,858872,81.0,35313.594
784492,784492,23,10,BREAD/BAKERY,871513,790.0,35313.594
784493,784493,23,10,BREAD/BAKERY,913526,279.0,35313.594
784494,784494,23,10,BREAD/BAKERY,983310,152.0,35313.594
784495,784495,23,10,BREAD/BAKERY,986193,445.0,35313.594
784496,784496,23,10,BREAD/BAKERY,1033395,263.0,35313.594
784497,784497,23,10,BREAD/BAKERY,1038937,116.0,35313.594
784498,784498,23,10,BREAD/BAKERY,1038945,165.0,35313.594
784499,784499,23,10,BREAD/BAKERY,1038946,184.0,35313.594
784500,784500,23,10,BREAD/BAKERY,1038950,212.0,35313.594
784501,784501,23,10,BREAD/BAKERY,1038952,308.0,35313.594
784502,784502,23,10,BREAD/BAKERY,1038953,327.0,35313.594
784503,784503,23,10,BREAD/BAKERY,1038954,410.0,35313.594
784504,784504,23,10,BREAD/BAKERY,1038962,381.0,35313.594
784505,784505,23,10,BREAD/BAKERY,1045449,106.0,35313.594
784506,784506,23,10,BREAD/BAKERY,1072173,92.0,35313.594
784507,784507,23,10,BREAD/BAKERY,1089843,1025.0,35313.594
784508,784508,23,10,BREAD/BAKERY,1089844,709.0,35313.594
784509,784509,23,10,BREAD/BAKERY,1092008,271.0,35313.594
784510,784510,23,10,BREAD/BAKERY,1149579,73.0,35313.594
784511,784511,23,10,BREAD/BAKERY,1179117,375.0,35313.594
784512,784512,23,10,BREAD/BAKERY,1179119,82.0,35313.594
784513,784513,23,10,BREAD/BAKERY,1179579,232.0,35313.594
784514,784514,23,10,BREAD/BAKERY,1179580,235.0,35313.594
784515,784515,23,10,BREAD/BAKERY,1210038,172.0,35313.594
784516,784516,23,10,BREAD/BAKERY,1279049,207.0,35313.594
784517,784517,23,10,BREAD/BAKERY,1303141,167.0,35313.594
784518,784518,23,10,BREAD/BAKERY,1309246,1584.0,35313.594
784519,784519,23,10,BREAD/BAKERY,1309560,93.0,35313.594
784520,784520,23,10,BREAD/BAKERY,1313222,267.0,35313.594
784521,784521,23,10,BREAD/BAKERY,1313223,761.0,35313.594
784522,784522,23,10,BREAD/BAKERY,1321497,176.0,35313.594
784523,784523,23,10,BREAD/BAKERY,1333307,2922.0,35313.594
784524,784524,23,10,BREAD/BAKERY,1415679,127.0,35313.594
784525,784525,23,10,BREAD/BAKERY,1453122,119.0,35313.594
784526,784526,23,10,BREAD/BAKERY,1453123,133.0,35313.594
784527,784527,23,10,BREAD/BAKERY,1453124,139.0,35313.594
784528,784528,23,10,BREAD/BAKERY,1454707,76.0,35313.594
784529,784529,23,10,BREAD/BAKERY,1454708,78.0,35313.594
784530,784530,23,10,BREAD/BAKERY,1457840,67.0,35313.594
784531,784531,23,10,BREAD/BAKERY,1916577,198.0,35313.594
784532,784532,23,10,BREAD/BAKERY,1916578,136.0,35313.594
784533,784533,23,10,BREAD/BAKERY,1916579,61.0,35313.594
784534,784534,23,10,BREAD/BAKERY,1932980,163.0,35313.594
784535,784535,23,10,BREAD/BAKERY,1940454,2.0,35313.594
784536,784536,23,10,BREAD/BAKERY,1940466,34.0,35313.594
784537,784537,23,10,BREAD/BAKERY,1958713,53.0,35313.594
784538,784538,23,10,BREAD/BAKERY,1963740,97.0,35313.594
784539,784539,23,10,BREAD/BAKERY,1978835,186.0,35313.594
784540,784540,23,10,BREAD/BAKERY,1989798,49.0,35313.594
784541,784541,23,10,BREAD/BAKERY,1998005,114.0,35313.594
787525,787525,23,11,BREAD/BAKERY,103665,215.0,31705.59
787526,787526,23,11,BREAD/BAKERY,153239,311.0,31705.59
787527,787527,23,11,BREAD/BAKERY,153395,151.0,31705.59
787528,787528,23,11,BREAD/BAKERY,153398,405.0,31705.59
787529,787529,23,11,BREAD/BAKERY,165718,225.0,31705.59
787530,787530,23,11,BREAD/BAKERY,215370,289.0,31705.59
787531,787531,23,11,BREAD/BAKERY,265279,577.0,31705.59
787532,787532,23,11,BREAD/BAKERY,269084,231.0,31705.59
787533,787533,23,11,BREAD/BAKERY,302952,295.0,31705.59
787534,787534,23,11,BREAD/BAKERY,310644,803.0,31705.59
787535,787535,23,11,BREAD/BAKERY,311994,1355.59,31705.59
787536,787536,23,11,BREAD/BAKERY,312113,1.0,31705.59
787537,787537,23,11,BREAD/BAKERY,315473,65.0,31705.59
787538,787538,23,11,BREAD/BAKERY,315474,362.0,31705.59
787539,787539,23,11,BREAD/BAKERY,359913,166.0,31705.59
787540,787540,23,11,BREAD/BAKERY,360313,194.0,31705.59
787541,787541,23,11,BREAD/BAKERY,360314,616.0,31705.59
787542,787542,23,11,BREAD/BAKERY,409738,1256.0,31705.59
787543,787543,23,11,BREAD/BAKERY,414478,145.0,31705.59
787544,787544,23,11,BREAD/BAKERY,452212,584.0,31705.59
787545,787545,23,11,BREAD/BAKERY,459762,297.0,31705.59
787546,787546,23,11,BREAD/BAKERY,464385,253.0,31705.59
787547,787547,23,11,BREAD/BAKERY,502182,114.0,31705.59
787548,787548,23,11,BREAD/BAKERY,502331,2789.0,31705.59
787549,787549,23,11,BREAD/BAKERY,511172,156.0,31705.59
787550,787550,23,11,BREAD/BAKERY,552050,146.0,31705.59
787551,787551,23,11,BREAD/BAKERY,559044,149.0,31705.59
787552,787552,23,11,BREAD/BAKERY,559494,260.0,31705.59
787553,787553,23,11,BREAD/BAKERY,564287,1618.0,31705.59
787554,787554,23,11,BREAD/BAKERY,564288,183.0,31705.59
787555,787555,23,11,BREAD/BAKERY,594045,198.0,31705.59
787556,787556,23,11,BREAD/BAKERY,679603,158.0,31705.59
787557,787557,23,11,BREAD/BAKERY,679604,3.0,31705.59
787558,787558,23,11,BREAD/BAKERY,696183,16.0,31705.59
787559,787559,23,11,BREAD/BAKERY,724360,173.0,31705.59
787560,787560,23,11,BREAD/BAKERY,724403,764.0,31705.59
787561,787561,23,11,BREAD/BAKERY,736128,319.0,31705.59
787562,787562,23,11,BREAD/BAKERY,809882,304.0,31705.59
787563,787563,23,11,BREAD/BAKERY,823245,313.0,31705.59
787564,787564,23,11,BREAD/BAKERY,830806,88.0,31705.59
787565,787565,23,11,BREAD/BAKERY,841197,352.0,31705.59
787566,787566,23,11,BREAD/BAKERY,847894,517.0,31705.59
787567,787567,23,11,BREAD/BAKERY,858872,79.0,31705.59
787568,787568,23,11,BREAD/BAKERY,871513,811.0,31705.59
787569,787569,23,11,BREAD/BAKERY,888689,9.0,31705.59
787570,787570,23,11,BREAD/BAKERY,913526,250.0,31705.59
787571,787571,23,11,BREAD/BAKERY,983310,126.0,31705.59
787572,787572,23,11,BREAD/BAKERY,986193,398.0,31705.59
787573,787573,23,11,BREAD/BAKERY,1033395,220.0,31705.59
787574,787574,23,11,BREAD/BAKERY,1038937,106.0,31705.59
787575,787575,23,11,BREAD/BAKERY,1038945,129.0,31705.59
787576,787576,23,11,BREAD/BAKERY,1038946,164.0,31705.59
787577,787577,23,11,BREAD/BAKERY,1038950,260.0,31705.59
787578,787578,23,11,BREAD/BAKERY,1038952,224.0,31705.59
787579,787579,23,11,BREAD/BAKERY,1038953,255.0,31705.59
787580,787580,23,11,BREAD/BAKERY,1038954,377.0,31705.59
787581,787581,23,11,BREAD/BAKERY,1038962,304.0,31705.59
787582,787582,23,11,BREAD/BAKERY,1045449,81.0,31705.59
787583,787583,23,11,BREAD/BAKERY,1072173,85.0,31705.59
787584,787584,23,11,BREAD/BAKERY,1089843,1032.0,31705.59
787585,787585,23,11,BREAD/BAKERY,1089844,671.0,31705.59
787586,787586,23,11,BREAD/BAKERY,1092008,269.0,31705.59
787587,787587,23,11,BREAD/BAKERY,1149579,71.0,31705.59
787588,787588,23,11,BREAD/BAKERY,1179117,344.0,31705.59
787589,787589,23,11,BREAD/BAKERY,1179119,61.0,31705.59
787590,787590,23,11,BREAD/BAKERY,1179579,220.0,31705.59
787591,787591,23,11,BREAD/BAKERY,1179580,268.0,31705.59
787592,787592,23,11,BREAD/BAKERY,1179581,24.0,31705.59
787593,787593,23,11,BREAD/BAKERY,1210038,138.0,31705.59
787594,787594,23,11,BREAD/BAKERY,1279049,187.0,31705.59
787595,787595,23,11,BREAD/BAKERY,1303141,161.0,31705.59
787596,787596,23,11,BREAD/BAKERY,1309246,1503.0,31705.59
787597,787597,23,11,BREAD/BAKERY,1309560,97.0,31705.59
787598,787598,23,11,BREAD/BAKERY,1313222,311.0,31705.59
787599,787599,23,11,BREAD/BAKERY,1313223,714.0,31705.59
787600,787600,23,11,BREAD/BAKERY,1321497,132.0,31705.59
787601,787601,23,11,BREAD/BAKERY,1333307,2584.0,31705.59
787602,787602,23,11,BREAD/BAKERY,1415679,124.0,31705.59
787603,787603,23,11,BREAD/BAKERY,1453122,88.0,31705.59
787604,787604,23,11,BREAD/BAKERY,1453123,83.0,31705.59
787605,787605,23,11,BREAD/BAKERY,1453124,84.0,31705.59
787606,787606,23,11,BREAD/BAKERY,1454707,70.0,31705.59
787607,787607,23,11,BREAD/BAKERY,1454708,62.0,31705.59
787608,787608,23,11,BREAD/BAKERY,1457840,24.0,31705.59
787609,787609,23,11,BREAD/BAKERY,1916577,213.0,31705.59
787610,787610,23,11,BREAD/BAKERY,1916578,128.0,31705.59
787611,787611,23,11,BREAD/BAKERY,1916579,108.0,31705.59
787612,787612,23,11,BREAD/BAKERY,1932980,179.0,31705.59
787613,787613,23,11,BREAD/BAKERY,1940454,10.0,31705.59
787614,787614,23,11,BREAD/BAKERY,1940466,60.0,31705.59
787615,787615,23,11,BREAD/BAKERY,1958713,38.0,31705.59
787616,787616,23,11,BREAD/BAKERY,1963740,23.0,31705.59
787617,787617,23,11,BREAD/BAKERY,1978835,169.0,31705.59
787618,787618,23,11,BREAD/BAKERY,1989798,37.0,31705.59
787619,787619,23,11,BREAD/BAKERY,1998005,124.0,31705.59
790674,790674,23,12,BREAD/BAKERY,103665,228.0,30478.143
790675,790675,23,12,BREAD/BAKERY,153239,294.0,30478.143
790676,790676,23,12,BREAD/BAKERY,153395,148.0,30478.143
790677,790677,23,12,BREAD/BAKERY,153398,318.0,30478.143
790678,790678,23,12,BREAD/BAKERY,165718,216.0,30478.143
790679,790679,23,12,BREAD/BAKERY,215370,276.0,30478.143
790680,790680,23,12,BREAD/BAKERY,265279,436.0,30478.143
790681,790681,23,12,BREAD/BAKERY,269084,523.0,30478.143
790682,790682,23,12,BREAD/BAKERY,302952,321.0,30478.143
790683,790683,23,12,BREAD/BAKERY,310644,941.0,30478.143
790684,790684,23,12,BREAD/BAKERY,311994,1527.143,30478.143
790685,790685,23,12,BREAD/BAKERY,312113,4.0,30478.143
